event_id,num_perimeters_0_5h,dt_first_last_0_5h,low_temporal_resolution_0_5h,area_first_ha,area_growth_abs_0_5h,area_growth_rel_0_5h,area_growth_rate_ha_per_h,log1p_area_first,log1p_growth,log_area_ratio_0_5h,relative_growth_0_5h,radial_growth_m,radial_growth_rate_m_per_h,centroid_displacement_m,centroid_speed_m_per_h,spread_bearing_deg,spread_bearing_sin,spread_bearing_cos,dist_min_ci_0_5h,dist_std_ci_0_5h,dist_change_ci_0_5h,dist_slope_ci_0_5h,closing_speed_m_per_h,closing_speed_abs_m_per_h,projected_advance_m,dist_accel_m_per_h2,dist_fit_r2_0_5h,alignment_cos,alignment_abs,cross_track_component,along_track_speed,event_start_hour,event_start_dayofweek,event_start_month,time_to_hit_hours,event,prob_12h,prob_24h,prob_48h,prob_72h,mask_12h,mask_24h,mask_48h,mask_72h
17888481,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.40323332361246733,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-0.5070474794078033,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,1.0311712796664456,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.7047853666682513,-0.9349579824709013,1.413742589564306,55.464342727222224,0,0.0,0.0,0.0,,1,1,1,0
18032557,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,0.7824094502762781,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,1.3393503342004178,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.40629677966694544,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.5782560685092882,-0.42727809518326204,-0.49913768978494877,64.56748538083333,0,0.0,0.0,0.0,,1,1,1,0
18104294,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.3266125460115408,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.15217916002037013,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.7176479021105914,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,-0.18091972044449023,-0.9349579824709013,1.413742589564306,23.84384341166667,1,0.0,1.0,1.0,1.0,1,1,1,1
18150961,-0.024620277642225737,1.1672219898680236,-1.6380883167074154,-0.4222831195194712,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-1.1372474932892747,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.7104954784445787,-0.12815456219617197,0.08014064131446774,0.07318055951093207,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,2.5835067403288465,2.3776685887055313,-0.04289213290237946,-0.01182494561562751,0.198668174032399,0.0804017921043772,0.13848906999813618,3.534845605,1,1.0,1.0,1.0,1.0,1,1,1,1
18292206,3.8618664073091096,2.2407777819458023,-1.6380883167074154,-0.4111702163647589,-0.03245614989826119,0.4807803836195175,-0.049601074905919855,-0.6815390505176008,1.994753190735792,1.7496851611287259,0.4807803836195175,0.468571607018166,0.323105111504962,0.5728736701075953,0.38847000064457005,1.0009228542900253,2.8675008675958904,-1.1298062648929028,-0.7212023289854641,-0.12815456219617197,0.08014064131446774,0.07318055951094403,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902973812,-0.2685312018626919,1.192980259488457,0.8067871279518304,0.7869430471448389,0.31464462330477877,0.8313146648272144,1.603441453967295,0.7761158297812211,5.818159579722223,1,1.0,1.0,1.0,1.0,1,1,1,1
18475932,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,2.0904909906645597,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,1.6915396541936316,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,2.1722155317477325,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.9578439629861775,-1.4426378697585405,-1.7743912093511187,66.42810308166666,0,0.0,0.0,0.0,,1,1,1,0
18522515,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,0.44082438285669784,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,1.180055229871969,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.6855779478717292,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.7047853666682513,1.0957615666796556,0.7761158297812211,37.394760509444446,0,0.0,0.0,,,1,1,0,0
18675176,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.33642163901437616,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.10389345830747379,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.5253719914373913,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.9578439629861775,0.5880816793920164,0.13848906999813618,24.172499523888888,0,0.0,0.0,,,1,1,0,0
19306260,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.3791914614281381,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-0.19286215510507534,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.4602300505760378,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.3251974721913621,0.0804017921043772,0.13848906999813618,66.44223063222222,0,0.0,0.0,0.0,,1,1,1,0
19552816,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.20496318915298192,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.5280400423152701,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,3.6844444777953003,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,-1.6992712983520473,-0.42727809518326204,-2.4120179691342036,61.26587258194445,0,0.0,0.0,0.0,,1,1,1,0
19771815,1.918623064833442,1.9196108061633579,-1.6380883167074154,-0.2947987542293956,0.0480655348563252,0.002931667938305878,0.05029113993266883,0.28198093560832554,2.3951451365314766,0.3416772184477125,0.002931667938305878,0.27139013695441466,0.21625762614256505,0.006590772703952891,-0.02284174381199072,2.551317897187451,2.395948582806679,-4.465997771170772,-0.7125306126555166,0.09777844500320501,0.39723813136513925,0.17957394751779726,-0.4278459021079391,0.21725860622829982,-0.39723813136513925,1.0366602558642568,0.7129024718297794,-2.3797494057669963,2.1777512537954906,-0.1722887182475504,-0.21377864990783088,-0.9400955093982687,0.0804017921043772,0.7761158297812211,0.5237634105555555,1,1.0,1.0,1.0,1.0,1,1,1,1
20307683,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.4025112695200154,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-0.4939144968828976,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,3.6979825103302844,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.7047853666682513,-0.9349579824709013,-2.4120179691342036,57.64380657,0,0.0,0.0,0.0,,1,1,1,0
20620516,2.695920401823709,2.3150646763907488,-1.6380883167074154,-0.35490731021068267,0.14721079322127764,0.2516467831305658,0.11435978003164293,-0.0028380758256678997,2.7035471875962367,1.1476993870941539,0.2516467831305658,0.7111474616415657,0.4954187129605056,1.8607721380154962,1.3302844841148662,1.7591216699503154,3.308127993470132,-2.8210645631917237,-0.7174056166961101,1.4637788252779271,1.738665001924652,1.4455121754783853,-1.665652906548463,1.4631710690677373,-1.738665001924652,0.9741989745552045,2.900970925039076,-0.9942125656737562,0.6125066034539011,2.17553689984233,-0.7345539472373792,0.45172677035032516,-0.42727809518326204,0.13848906999813618,1.3979693241666669,1,1.0,1.0,1.0,1.0,1,1,1,1
20698681,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.13454543393489893,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.6593513613982916,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.7121353578802555,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.8313146648272144,-0.42727809518326204,-1.1367644495680338,2.5644396191666665,1,1.0,1.0,1.0,1.0,1,1,1,1
21481903,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.07175133894153825,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.7522484832842138,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.005616245903316972,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,-1.8258005965110102,1.0957615666796556,0.7761158297812211,62.81666410138889,0,0.0,0.0,0.0,,1,1,1,0
21530188,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,1.1636842644649135,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,1.4709510024231363,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,0.25729945132068754,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.07213887587343594,1.0957615666796556,0.7761158297812211,48.92529547111111,0,0.0,0.0,0.0,,1,1,1,0
21692904,0.7526770593480413,2.2111641558070407,-1.6380883167074154,-0.25206660635031686,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.4146794006719126,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.7136281313787228,-0.12815456219617197,0.08014064131446774,0.07318055951093419,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902974824,-0.2685312018626919,2.6857829866541474,2.4932103359801276,-0.04289213290237946,-0.01182494561562751,0.45172677035032516,-0.9349579824709013,1.413742589564306,0.5841728619444445,1,1.0,1.0,1.0,1.0,1,1,1,1
22577693,-0.024620277642225737,1.6845794585123612,-1.6380883167074154,-0.3832692769763638,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-0.23367576335078158,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.7201451078370449,-0.12815456219617197,0.08014064131446774,0.07318055951093502,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,1.5615533884036192,1.223165171176791,-0.04289213290237946,-0.01182494561562751,-1.193154105716195,0.0804017921043772,-0.49913768978494877,5.458663006666667,1,1.0,1.0,1.0,1.0,1,1,1,1
22620173,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.4163256976156046,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-0.8422593089424814,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.7159370219889222,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.45172677035032516,1.603441453967295,0.7761158297812211,37.61671081416667,1,0.0,0.0,1.0,1.0,1,1,1,1
22622416,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.2792375306707832,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,0.33463672558133534,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,0.9166613535608806,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.8313146648272144,0.0804017921043772,0.13848906999813618,66.27108549638889,0,0.0,0.0,0.0,,1,1,1,0
23007167,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,1.8670884486915635,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,1.6468806941530074,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,-0.3007068465557136,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.45172677035032516,0.5880816793920164,0.13848906999813618,63.71642466,0,0.0,0.0,0.0,,1,1,1,0
23708068,-0.41326894613735926,-0.5650541316372959,0.6104676956673598,-0.4079127618369092,-0.14080557303880797,-0.1377224680207854,-0.1527435278974137,-0.6021403421433708,-0.29114108748916034,-0.21837442935029613,-0.1377224680207854,-0.20359215701089298,-0.20581037085203452,-0.20286372818665255,-0.2032671090321301,-0.2955502371293585,-0.1885889730889075,0.3120518563677621,0.009075710157629589,-0.12815456219617197,0.08014064131446774,0.07318055951093573,-0.07541328885892953,-0.13748182065794268,-0.08014064131446774,0.08749166902975243,-0.2685312018626919,0.013396386753510098,-0.5257919078415015,-0.04289213290237946,-0.01182494561562751,0.5782560685092882,0.0804017921043772,-0.49913768978494877,18.80461026,0,0.0,,,,1,0,0,0
